year,month,district,latitude,longitude,population,area_sq_km,population_density,police_stations,literacy_rate,unemployment_rate,avg_temperature_C,avg_rainfall_mm,is_festive_month,is_summer,is_monsoon,quarter,crime_murder,crime_rape,crime_robbery,crime_mv_theft,crime_burglary,crime_snatching,crime_hurt,crime_house_theft,crime_other_theft,crime_dacoity,crime_kidnapping,total_crimes,crime_rate_per_lakh,risk_level,risk_score,crime_density,prev_month_crimes,rolling_3m_avg
2020,10,Outer,28.6855,76.9654,1280000,420,3047.6,10,77.6,8.1,27.0,18.7,1,0,0,4,3,12,13,265,18,60,8,14,999,0,28,1420,110.94,HIGH,3,3.380952380952381,1197.0,1282.0
2020,11,Outer,28.6855,76.9654,1280000,420,3047.6,10,77.6,8.1,20.8,4.5,1,0,0,4,3,12,14,223,15,59,7,16,1044,0,32,1425,111.33,HIGH,3,3.392857142857143,1420.0,1347.3
2020,12,Outer,28.6855,76.9654,1280000,420,3047.6,10,77.6,8.1,15.0,9.3,0,0,0,4,3,14,15,246,16,57,7,14,938,0,32,1342,104.84,HIGH,3,3.1952380952380954,1425.0,1395.7
2021,1,Outer,28.6855,76.9654,1280000,420,3047.6,10,77.6,8.1,14.3,19.4,0,0,0,1,3,15,16,235,20,59,10,18,1151,0,35,1562,122.03,HIGH,3,3.719047619047619,1342.0,1443.0
2021,2,Outer,28.6855,76.9654,1280000,420,3047.6,10,77.6,8.1,17.8,18.5,0,0,0,1,3,16,16,216,19,70,10,16,1030,0,35,1431,111.8,HIGH,3,3.407142857142857,1562.0,1445.0
2021,3,Outer,28.6855,76.9654,1280000,420,3047.6,10,77.6,8.1,24.1,15.9,1,0,0,1,3,15,16,272,22,73,8,20,1211,0,43,1683,131.48,HIGH,3,4.007142857142857,1431.0,1558.7
2021,4,Outer,28.6855,76.9654,1280000,420,3047.6,10,77.6,8.1,30.7,7.6,1,1,0,2,4,15,16,267,18,80,9,20,1155,0,48,1632,127.5,HIGH,3,3.8857142857142857,1683.0,1582.0
2021,5,Outer,28.6855,76.9654,1280000,420,3047.6,10,77.6,8.1,35.9,18.0,0,1,0,2,4,15,19,333,24,79,11,17,1248,0,48,1798,140.47,HIGH,3,4.280952380952381,1632.0,1704.3
2021,6,Outer,28.6855,76.9654,1280000,420,3047.6,10,77.6,8.1,38.3,58.1,0,1,0,2,3,16,18,293,22,81,12,19,1124,0,47,1635,127.73,HIGH,3,3.892857142857143,1798.0,1688.3
2021,7,Outer,28.6855,76.9654,1280000,420,3047.6,10,77.6,8.1,35.6,213.4,0,1,1,3,4,17,20,277,20,85,12,17,1189,0,45,1686,131.72,HIGH,3,4.014285714285714,1635.0,1706.3
2021,8,Outer,28.6855,76.9654,1280000,420,3047.6,10,77.6,8.1,34.1,193.3,0,0,1,3,4,16,17,286,20,70,11,19,1064,0,38,1545,120.7,HIGH,3,3.678571428571429,1686.0,1622.0
2021,9,Outer,28.6855,76.9654,1280000,420,3047.6,10,77.6,8.1,31.8,117.5,0,0,1,3,3,13,16,285,19,66,10,17,929,0,38,1396,109.06,HIGH,3,3.323809523809524,1545.0,1542.3
2021,10,Outer,28.6855,76.9654,1280000,420,3047.6,10,77.6,8.1,27.0,18.7,1,0,0,4,4,14,18,281,20,69,11,18,959,0,37,1431,111.8,HIGH,3,3.407142857142857,1396.0,1457.3
2021,11,Outer,28.6855,76.9654,1280000,420,3047.6,10,77.6,8.1,20.8,4.5,1,0,0,4,3,16,16,285,21,67,11,18,1173,0,41,1651,128.98,HIGH,3,3.9309523809523808,1431.0,1492.7
2021,12,Outer,28.6855,76.9654,1280000,420,3047.6,10,77.6,8.1,15.0,9.3,0,0,0,4,3,17,17,284,18,66,9,18,1061,0,38,1531,119.61,HIGH,3,3.645238095238095,1651.0,1537.7
2022,1,Outer,28.6855,76.9654,1280000,420,3047.6,10,77.6,8.1,14.3,19.4,0,0,0,1,2,7,9,114,24,33,6,54,503,0,26,778,60.78,LOW,1,1.8523809523809525,1531.0,1320.0
2022,2,Outer,28.6855,76.9654,1280000,420,3047.6,10,77.6,8.1,17.8,18.5,0,0,0,1,2,8,9,119,20,38,6,55,505,0,20,782,61.09,LOW,1,1.861904761904762,778.0,1030.3
2022,3,Outer,28.6855,76.9654,1280000,420,3047.6,10,77.6,8.1,24.1,15.9,1,0,0,1,2,7,9,152,23,39,7,55,549,0,22,865,67.58,LOW,1,2.0595238095238093,782.0,808.3
2022,4,Outer,28.6855,76.9654,1280000,420,3047.6,10,77.6,8.1,30.7,7.6,1,1,0,2,2,9,9,157,25,37,6,63,571,0,24,903,70.55,MEDIUM,2,2.15,865.0,850.0
2022,5,Outer,28.6855,76.9654,1280000,420,3047.6,10,77.6,8.1,35.9,18.0,0,1,0,2,2,10,11,160,21,40,7,65,540,0,28,884,69.06,LOW,1,2.104761904761905,903.0,884.0
2022,6,Outer,28.6855,76.9654,1280000,420,3047.6,10,77.6,8.1,38.3,58.1,0,1,0,2,2,10,9,164,21,40,7,62,576,0,23,914,71.41,MEDIUM,2,2.176190476190476,884.0,900.3
2022,7,Outer,28.6855,76.9654,1280000,420,3047.6,10,77.6,8.1,35.6,213.4,0,1,1,3,2,9,10,150,21,40,7,55,552,0,29,875,68.36,LOW,1,2.083333333333333,914.0,891.0
2022,8,Outer,28.6855,76.9654,1280000,420,3047.6,10,77.6,8.1,34.1,193.3,0,0,1,3,2,7,8,134,18,33,6,60,533,0,24,825,64.45,LOW,1,1.9642857142857144,875.0,871.3
2022,9,Outer,28.6855,76.9654,1280000,420,3047.6,10,77.6,8.1,31.8,117.5,0,0,1,3,2,8,8,128,18,38,6,48,462,0,22,740,57.81,LOW,1,1.761904761904762,825.0,813.3
2022,10,Outer,28.6855,76.9654,1280000,420,3047.6,10,77.6,8.1,27.0,18.7,1,0,0,4,2,8,8,156,20,34,7,49,539,0,24,847,66.17,LOW,1,2.0166666666666666,740.0,804.0
2022,11,Outer,28.6855,76.9654,1280000,420,3047.6,10,77.6,8.1,20.8,4.5,1,0,0,4,2,9,9,152,20,38,7,51,580,0,21,889,69.45,MEDIUM,2,2.1166666666666667,847.0,825.3
2022,12,Outer,28.6855,76.9654,1280000,420,3047.6,10,77.6,8.1,15.0,9.3,0,0,0,4,2,7,9,158,20,36,7,50,497,0,23,809,63.2,LOW,1,1.926190476190476,889.0,848.3
2016,1,Outer North,28.82,77.09,800000,150,5333.3,8,78.4,7.8,14.3,19.4,0,0,0,1,2,11,23,169,68,50,7,77,283,0,31,721,90.12,MEDIUM,2,4.806666666666667,,721.0
2016,2,Outer North,28.82,77.09,800000,150,5333.3,8,78.4,7.8,17.8,18.5,0,0,0,1,2,10,20,199,66,35,7,61,364,0,29,793,99.12,HIGH,3,5.286666666666667,721.0,757.0
2016,3,Outer North,28.82,77.09,800000,150,5333.3,8,78.4,7.8,24.1,15.9,1,0,0,1,2,11,23,203,60,44,7,71,358,0,29,808,101.0,HIGH,3,5.386666666666667,793.0,774.0
2016,4,Outer North,28.82,77.09,800000,150,5333.3,8,78.4,7.8,30.7,7.6,1,1,0,2,3,12,24,215,70,41,7,63,382,0,38,855,106.88,HIGH,3,5.7,808.0,818.7
2016,5,Outer North,28.82,77.09,800000,150,5333.3,8,78.4,7.8,35.9,18.0,0,1,0,2,3,12,24,194,78,47,8,68,450,0,36,920,115.0,HIGH,3,6.133333333333334,855.0,861.0
2016,6,Outer North,28.82,77.09,800000,150,5333.3,8,78.4,7.8,38.3,58.1,0,1,0,2,3,12,27,223,78,49,8,84,376,0,33,893,111.62,HIGH,3,5.953333333333333,920.0,889.3
2016,7,Outer North,28.82,77.09,800000,150,5333.3,8,78.4,7.8,35.6,213.4,0,1,1,3,3,12,25,186,75,37,8,63,374,0,29,812,101.5,HIGH,3,5.413333333333333,893.0,875.0
2016,8,Outer North,28.82,77.09,800000,150,5333.3,8,78.4,7.8,34.1,193.3,0,0,1,3,3,10,23,176,65,44,7,73,422,0,27,850,106.25,HIGH,3,5.666666666666667,812.0,851.7
2016,9,Outer North,28.82,77.09,800000,150,5333.3,8,78.4,7.8,31.8,117.5,0,0,1,3,3,11,22,164,67,41,8,67,340,0,27,750,93.75,MEDIUM,2,5.0,850.0,804.0
2016,10,Outer North,28.82,77.09,800000,150,5333.3,8,78.4,7.8,27.0,18.7,1,0,0,4,2,9,21,178,69,48,7,77,355,0,29,795,99.38,HIGH,3,5.3,750.0,798.3
2016,11,Outer North,28.82,77.09,800000,150,5333.3,8,78.4,7.8,20.8,4.5,1,0,0,4,3,10,23,172,69,43,7,71,332,0,29,759,94.88,MEDIUM,2,5.06,795.0,768.0
2016,12,Outer North,28.82,77.09,800000,150,5333.3,8,78.4,7.8,15.0,9.3,0,0,0,4,3,9,21,180,68,42,7,66,362,0,31,789,98.62,HIGH,3,5.26,759.0,781.0
2017,1,Outer North,28.82,77.09,800000,150,5333.3,8,78.4,7.8,14.3,19.4,0,0,0,1,2,10,14,192,48,35,6,48,470,0,27,852,106.5,HIGH,3,5.68,789.0,800.0
2017,2,Outer North,28.82,77.09,800000,150,5333.3,8,78.4,7.8,17.8,18.5,0,0,0,1,2,10,13,173,44,35,6,55,492,0,25,855,106.88,HIGH,3,5.7,852.0,832.0
2017,3,Outer North,28.82,77.09,800000,150,5333.3,8,78.4,7.8,24.1,15.9,1,0,0,1,2,9,15,200,43,36,7,51,548,0,29,940,117.5,HIGH,3,6.266666666666667,855.0,882.3
2017,4,Outer North,28.82,77.09,800000,150,5333.3,8,78.4,7.8,30.7,7.6,1,1,0,2,2,11,16,248,52,37,7,59,675,0,26,1133,141.62,HIGH,3,7.553333333333334,940.0,976.0
2017,5,Outer North,28.82,77.09,800000,150,5333.3,8,78.4,7.8,35.9,18.0,0,1,0,2,3,12,16,247,49,49,8,51,629,0,34,1098,137.25,HIGH,3,7.32,1133.0,1057.0
2017,6,Outer North,28.82,77.09,800000,150,5333.3,8,78.4,7.8,38.3,58.1,0,1,0,2,3,9,16,212,47,39,7,57,583,0,26,999,124.88,HIGH,3,6.66,1098.0,1076.7
2017,7,Outer North,28.82,77.09,800000,150,5333.3,8,78.4,7.8,35.6,213.4,0,1,1,3,2,11,14,200,51,41,6,54,598,0,33,1010,126.25,HIGH,3,6.733333333333333,999.0,1035.7
2017,8,Outer North,28.82,77.09,800000,150,5333.3,8,78.4,7.8,34.1,193.3,0,0,1,3,2,10,16,175,43,36,7,53,546,0,25,913,114.12,HIGH,3,6.086666666666667,1010.0,974.0
2017,9,Outer North,28.82,77.09,800000,150,5333.3,8,78.4,7.8,31.8,117.5,0,0,1,3,2,10,15,187,44,34,7,55,445,0,27,826,103.25,HIGH,3,5.506666666666667,913.0,916.3
2017,10,Outer North,28.82,77.09,800000,150,5333.3,8,78.4,7.8,27.0,18.7,1,0,0,4,3,10,13,224,52,41,6,50,527,0,32,958,119.75,HIGH,3,6.386666666666667,826.0,899.0
2017,11,Outer North,28.82,77.09,800000,150,5333.3,8,78.4,7.8,20.8,4.5,1,0,0,4,2,10,16,186,49,42,6,46,521,0,27,905,113.13,HIGH,3,6.033333333333333,958.0,896.3
2017,12,Outer North,28.82,77.09,800000,150,5333.3,8,78.4,7.8,15.0,9.3,0,0,0,4,2,10,14,186,43,39,7,51,576,0,29,957,119.62,HIGH,3,6.38,905.0,940.0
2018,1,Outer North,28.82,77.09,800000,150,5333.3,8,78.4,7.8,14.3,19.4,0,0,0,1,2,10,13,228,20,28,6,13,599,0,29,948,118.5,HIGH,3,6.32,957.0,936.7
2018,2,Outer North,28.82,77.09,800000,150,5333.3,8,78.4,7.8,17.8,18.5,0,0,0,1,2,10,9,165,17,33,6,12,637,0,24,915,114.38,HIGH,3,6.1,948.0,940.0
2018,3,Outer North,28.82,77.09,800000,150,5333.3,8,78.4,7.8,24.1,15.9,1,0,0,1,3,10,12,235,20,31,7,20,632,0,28,998,124.75,HIGH,3,6.653333333333333,915.0,953.7
2018,4,Outer North,28.82,77.09,800000,150,5333.3,8,78.4,7.8,30.7,7.6,1,1,0,2,3,11,14,258,23,31,8,19,672,0,33,1072,134.0,HIGH,3,7.1466666666666665,998.0,995.0
2018,5,Outer North,28.82,77.09,800000,150,5333.3,8,78.4,7.8,35.9,18.0,0,1,0,2,3,11,12,239,22,38,9,21,731,0,34,1120,140.0,HIGH,3,7.466666666666667,1072.0,1063.3
2018,6,Outer North,28.82,77.09,800000,150,5333.3,8,78.4,7.8,38.3,58.1,0,1,0,2,3,12,13,264,25,38,8,20,711,0,29,1123,140.38,HIGH,3,7.486666666666666,1120.0,1105.0
2018,7,Outer North,28.82,77.09,800000,150,5333.3,8,78.4,7.8,35.6,213.4,0,1,1,3,2,12,12,238,20,32,7,16,813,0,27,1179,147.38,HIGH,3,7.86,1123.0,1140.7
2018,8,Outer North,28.82,77.09,800000,150,5333.3,8,78.4,7.8,34.1,193.3,0,0,1,3,2,10,12,232,16,31,7,16,729,0,28,1083,135.38,HIGH,3,7.22,1179.0,1128.3
2018,9,Outer North,28.82,77.09,800000,150,5333.3,8,78.4,7.8,31.8,117.5,0,0,1,3,2,8,9,210,19,32,7,18,598,0,24,927,115.88,HIGH,3,6.18,1083.0,1063.0
2018,10,Outer North,28.82,77.09,800000,150,5333.3,8,78.4,7.8,27.0,18.7,1,0,0,4,3,10,12,238,17,34,7,16,570,0,27,934,116.75,HIGH,3,6.226666666666667,927.0,981.3
2018,11,Outer North,28.82,77.09,800000,150,5333.3,8,78.4,7.8,20.8,4.5,1,0,0,4,2,11,12,206,18,31,6,17,612,0,31,946,118.25,HIGH,3,6.306666666666667,934.0,935.7
2018,12,Outer North,28.82,77.09,800000,150,5333.3,8,78.4,7.8,15.0,9.3,0,0,0,4,2,9,9,230,18,40,6,16,619,0,27,976,122.0,HIGH,3,6.506666666666667,946.0,952.0
2019,1,Outer North,28.82,77.09,800000,150,5333.3,8,78.4,7.8,14.3,19.4,0,0,0,1,2,9,10,199,14,30,6,13,916,0,32,1231,153.88,HIGH,3,8.206666666666667,976.0,1051.0
2019,2,Outer North,28.82,77.09,800000,150,5333.3,8,78.4,7.8,17.8,18.5,0,0,0,1,2,9,8,209,13,27,5,13,898,0,25,1209,151.12,HIGH,3,8.06,1231.0,1138.7
2019,3,Outer North,28.82,77.09,800000,150,5333.3,8,78.4,7.8,24.1,15.9,1,0,0,1,3,10,9,221,13,30,6,12,917,0,27,1248,156.0,HIGH,3,8.32,1209.0,1229.3
2019,4,Outer North,28.82,77.09,800000,150,5333.3,8,78.4,7.8,30.7,7.6,1,1,0,2,2,11,9,254,15,35,7,12,1079,0,32,1456,182.0,HIGH,3,9.706666666666669,1248.0,1304.3
2019,5,Outer North,28.82,77.09,800000,150,5333.3,8,78.4,7.8,35.9,18.0,0,1,0,2,3,11,11,261,17,32,7,14,1099,0,32,1487,185.88,HIGH,3,9.913333333333334,1456.0,1397.0
2019,6,Outer North,28.82,77.09,800000,150,5333.3,8,78.4,7.8,38.3,58.1,0,1,0,2,3,10,10,247,14,35,6,13,969,0,29,1336,167.0,HIGH,3,8.906666666666666,1487.0,1426.3
2019,7,Outer North,28.82,77.09,800000,150,5333.3,8,78.4,7.8,35.6,213.4,0,1,1,3,3,10,10,237,16,27,7,13,1000,0,33,1356,169.5,HIGH,3,9.04,1336.0,1393.0
2019,8,Outer North,28.82,77.09,800000,150,5333.3,8,78.4,7.8,34.1,193.3,0,0,1,3,2,10,8,201,14,33,6,13,885,0,27,1199,149.88,HIGH,3,7.993333333333333,1356.0,1297.0
2019,9,Outer North,28.82,77.09,800000,150,5333.3,8,78.4,7.8,31.8,117.5,0,0,1,3,3,10,8,200,17,30,7,13,877,0,26,1191,148.88,HIGH,3,7.94,1199.0,1248.7
2019,10,Outer North,28.82,77.09,800000,150,5333.3,8,78.4,7.8,27.0,18.7,1,0,0,4,2,10,9,198,14,28,7,10,880,0,28,1186,148.25,HIGH,3,7.906666666666666,1191.0,1192.0
2019,11,Outer North,28.82,77.09,800000,150,5333.3,8,78.4,7.8,20.8,4.5,1,0,0,4,3,8,10,199,16,29,6,13,945,0,25,1254,156.75,HIGH,3,8.36,1186.0,1210.3
2019,12,Outer North,28.82,77.09,800000,150,5333.3,8,78.4,7.8,15.0,9.3,0,0,0,4,3,10,9,233,15,29,6,12,811,0,29,1157,144.62,HIGH,3,7.713333333333333,1254.0,1199.0
2020,1,Outer North,28.82,77.09,800000,150,5333.3,8,78.4,7.8,14.3,19.4,0,0,0,1,2,8,9,169,11,37,6,10,577,0,19,848,106.0,HIGH,3,5.653333333333333,1157.0,1086.3
2020,2,Outer North,28.82,77.09,800000,150,5333.3,8,78.4,7.8,17.8,18.5,0,0,0,1,2,7,8,165,9,36,4,9,547,0,19,806,100.75,HIGH,3,5.373333333333333,848.0,937.0
2020,3,Outer North,28.82,77.09,800000,150,5333.3,8,78.4,7.8,24.1,15.9,1,0,0,1,2,9,9,161,9,34,6,11,638,0,19,898,112.25,HIGH,3,5.986666666666666,806.0,850.7
2020,4,Outer North,28.82,77.09,800000,150,5333.3,8,78.4,7.8,30.7,7.6,1,1,0,2,2,10,9,206,12,42,5,11,633,0,19,949,118.62,HIGH,3,6.326666666666667,898.0,884.3
2020,5,Outer North,28.82,77.09,800000,150,5333.3,8,78.4,7.8,35.9,18.0,0,1,0,2,2,9,11,171,11,45,6,11,753,0,21,1040,130.0,HIGH,3,6.933333333333334,949.0,962.3
2020,6,Outer North,28.82,77.09,800000,150,5333.3,8,78.4,7.8,38.3,58.1,0,1,0,2,3,9,11,186,11,40,6,11,701,0,23,1001,125.12,HIGH,3,6.673333333333333,1040.0,996.7
2020,7,Outer North,28.82,77.09,800000,150,5333.3,8,78.4,7.8,35.6,213.4,0,1,1,3,2,8,10,171,11,44,5,11,645,0,19,926,115.75,HIGH,3,6.173333333333333,1001.0,989.0
2020,8,Outer North,28.82,77.09,800000,150,5333.3,8,78.4,7.8,34.1,193.3,0,0,1,3,2,8,9,156,9,36,5,9,632,0,19,885,110.62,HIGH,3,5.9,926.0,937.3
2020,9,Outer North,28.82,77.09,800000,150,5333.3,8,78.4,7.8,31.8,117.5,0,0,1,3,2,8,9,171,11,33,5,9,591,0,18,857,107.12,HIGH,3,5.713333333333333,885.0,889.3
2020,10,Outer North,28.82,77.09,800000,150,5333.3,8,78.4,7.8,27.0,18.7,1,0,0,4,2,7,9,136,10,38,6,10,671,0,18,907,113.38,HIGH,3,6.046666666666667,857.0,883.0
2020,11,Outer North,28.82,77.09,800000,150,5333.3,8,78.4,7.8,20.8,4.5,1,0,0,4,2,9,9,159,9,38,5,9,601,0,19,860,107.5,HIGH,3,5.733333333333333,907.0,874.7
2020,12,Outer North,28.82,77.09,800000,150,5333.3,8,78.4,7.8,15.0,9.3,0,0,0,4,2,9,8,175,9,38,5,8,609,0,18,881,110.12,HIGH,3,5.873333333333333,860.0,882.7
2021,1,Outer North,28.82,77.09,800000,150,5333.3,8,78.4,7.8,14.3,19.4,0,0,0,1,2,10,11,165,11,46,7,12,778,0,29,1071,133.88,HIGH,3,7.14,881.0,937.3
2021,2,Outer North,28.82,77.09,800000,150,5333.3,8,78.4,7.8,17.8,18.5,0,0,0,1,2,9,10,153,11,37,5,12,592,0,26,857,107.12,HIGH,3,5.713333333333333,1071.0,936.3
2021,3,Outer North,28.82,77.09,800000,150,5333.3,8,78.4,7.8,24.1,15.9,1,0,0,1,2,11,12,188,15,41,7,11,733,0,26,1046,130.75,HIGH,3,6.973333333333334,857.0,991.3
2021,4,Outer North,28.82,77.09,800000,150,5333.3,8,78.4,7.8,30.7,7.6,1,1,0,2,2,10,11,188,13,44,8,14,820,0,28,1138,142.25,HIGH,3,7.586666666666667,1046.0,1013.7
2021,5,Outer North,28.82,77.09,800000,150,5333.3,8,78.4,7.8,35.9,18.0,0,1,0,2,3,10,13,232,15,51,7,12,824,0,28,1195,149.38,HIGH,3,7.966666666666667,1138.0,1126.3
2021,6,Outer North,28.82,77.09,800000,150,5333.3,8,78.4,7.8,38.3,58.1,0,1,0,2,2,11,13,210,13,41,7,13,855,0,30,1195,149.38,HIGH,3,7.966666666666667,1195.0,1176.0
2021,7,Outer North,28.82,77.09,800000,150,5333.3,8,78.4,7.8,35.6,213.4,0,1,1,3,2,10,12,190,10,42,6,13,762,0,29,1076,134.5,HIGH,3,7.173333333333333,1195.0,1155.3
2021,8,Outer North,28.82,77.09,800000,150,5333.3,8,78.4,7.8,34.1,193.3,0,0,1,3,2,10,11,190,13,40,6,11,748,0,26,1057,132.12,HIGH,3,7.046666666666667,1076.0,1109.3
2021,9,Outer North,28.82,77.09,800000,150,5333.3,8,78.4,7.8,31.8,117.5,0,0,1,3,2,8,10,198,13,45,7,13,581,0,23,900,112.5,HIGH,3,6.0,1057.0,1011.0
2021,10,Outer North,28.82,77.09,800000,150,5333.3,8,78.4,7.8,27.0,18.7,1,0,0,4,2,8,10,212,13,51,7,11,681,0,27,1022,127.75,HIGH,3,6.8133333333333335,900.0,993.0
2021,11,Outer North,28.82,77.09,800000,150,5333.3,8,78.4,7.8,20.8,4.5,1,0,0,4,2,10,11,188,12,48,6,11,815,0,24,1127,140.88,HIGH,3,7.513333333333334,1022.0,1016.3
2021,12,Outer North,28.82,77.09,800000,150,5333.3,8,78.4,7.8,15.0,9.3,0,0,0,4,2,8,11,161,13,42,7,13,741,0,29,1027,128.38,HIGH,3,6.846666666666667,1127.0,1058.7
2022,1,Outer North,28.82,77.09,800000,150,5333.3,8,78.4,7.8,14.3,19.4,0,0,0,1,1,4,5,82,15,18,4,27,306,0,16,478,59.75,LOW,1,3.1866666666666665,1027.0,877.3
2022,2,Outer North,28.82,77.09,800000,150,5333.3,8,78.4,7.8,17.8,18.5,0,0,0,1,1,5,6,84,13,22,4,31,291,0,14,471,58.88,LOW,1,3.14,478.0,658.7
2022,3,Outer North,28.82,77.09,800000,150,5333.3,8,78.4,7.8,24.1,15.9,1,0,0,1,1,5,6,85,16,23,4,38,336,0,16,530,66.25,LOW,1,3.533333333333333,471.0,493.0
2022,4,Outer North,28.82,77.09,800000,150,5333.3,8,78.4,7.8,30.7,7.6,1,1,0,2,1,5,5,92,17,24,4,39,357,0,18,562,70.25,MEDIUM,2,3.7466666666666666,530.0,521.0
2022,5,Outer North,28.82,77.09,800000,150,5333.3,8,78.4,7.8,35.9,18.0,0,1,0,2,2,6,5,107,16,30,4,46,382,0,19,617,77.12,MEDIUM,2,4.113333333333333,562.0,569.7
2022,6,Outer North,28.82,77.09,800000,150,5333.3,8,78.4,7.8,38.3,58.1,0,1,0,2,2,6,7,100,15,24,5,30,365,0,15,569,71.12,MEDIUM,2,3.793333333333333,617.0,582.7
2022,7,Outer North,28.82,77.09,800000,150,5333.3,8,78.4,7.8,35.6,213.4,0,1,1,3,1,6,5,107,14,26,4,41,318,0,17,539,67.38,LOW,1,3.5933333333333333,569.0,575.0
2022,8,Outer North,28.82,77.09,800000,150,5333.3,8,78.4,7.8,34.1,193.3,0,0,1,3,1,5,5,93,11,20,4,33,302,0,15,489,61.12,LOW,1,3.26,539.0,532.3
2022,9,Outer North,28.82,77.09,800000,150,5333.3,8,78.4,7.8,31.8,117.5,0,0,1,3,1,5,5,88,13,22,4,34,323,0,14,509,63.62,LOW,1,3.393333333333333,489.0,512.3
2022,10,Outer North,28.82,77.09,800000,150,5333.3,8,78.4,7.8,27.0,18.7,1,0,0,4,1,5,6,82,15,18,4,38,320,0,15,504,63.0,LOW,1,3.36,509.0,500.7
2022,11,Outer North,28.82,77.09,800000,150,5333.3,8,78.4,7.8,20.8,4.5,1,0,0,4,1,5,6,93,12,23,5,39,352,0,16,552,69.0,LOW,1,3.68,504.0,521.7
2022,12,Outer North,28.82,77.09,800000,150,5333.3,8,78.4,7.8,15.0,9.3,0,0,0,4,1,5,6,92,12,22,4,33,334,0,13,522,65.25,LOW,1,3.48,552.0,526.0
2016,1,Rohini,28.7495,77.0785,960000,102,9411.8,8,83.5,5.9,14.3,19.4,0,0,0,1,3,10,24,201,78,47,7,68,356,0,37,831,86.56,MEDIUM,2,8.147058823529411,,831.0
2016,2,Rohini,28.7495,77.0785,960000,102,9411.8,8,83.5,5.9,17.8,18.5,0,0,0,1,3,9,24,162,66,50,7,65,353,0,30,769,80.1,MEDIUM,2,7.53921568627451,831.0,800.0
2016,3,Rohini,28.7495,77.0785,960000,102,9411.8,8,83.5,5.9,24.1,15.9,1,0,0,1,3,12,29,218,72,47,8,69,467,0,33,958,99.79,HIGH,3,9.392156862745098,769.0,852.7
2016,4,Rohini,28.7495,77.0785,960000,102,9411.8,8,83.5,5.9,30.7,7.6,1,1,0,2,3,12,29,219,82,51,8,79,445,0,38,966,100.62,HIGH,3,9.470588235294118,958.0,897.7
2016,5,Rohini,28.7495,77.0785,960000,102,9411.8,8,83.5,5.9,35.9,18.0,0,1,0,2,3,13,28,220,84,58,8,77,483,0,38,1012,105.42,HIGH,3,9.92156862745098,966.0,978.7
2016,6,Rohini,28.7495,77.0785,960000,102,9411.8,8,83.5,5.9,38.3,58.1,0,1,0,2,4,12,26,238,86,62,9,81,462,0,40,1020,106.25,HIGH,3,10.0,1012.0,999.3
2016,7,Rohini,28.7495,77.0785,960000,102,9411.8,8,83.5,5.9,35.6,213.4,0,1,1,3,3,12,23,235,86,49,8,83,431,0,34,964,100.42,HIGH,3,9.450980392156865,1020.0,998.7
2016,8,Rohini,28.7495,77.0785,960000,102,9411.8,8,83.5,5.9,34.1,193.3,0,0,1,3,2,10,23,210,71,53,7,76,367,0,30,849,88.44,MEDIUM,2,8.323529411764707,964.0,944.3
2016,9,Rohini,28.7495,77.0785,960000,102,9411.8,8,83.5,5.9,31.8,117.5,0,0,1,3,3,10,26,182,81,50,7,85,365,0,33,842,87.71,MEDIUM,2,8.254901960784315,849.0,885.0
2016,10,Rohini,28.7495,77.0785,960000,102,9411.8,8,83.5,5.9,27.0,18.7,1,0,0,4,3,13,28,191,70,51,7,77,422,0,34,896,93.33,MEDIUM,2,8.784313725490197,842.0,862.3
2016,11,Rohini,28.7495,77.0785,960000,102,9411.8,8,83.5,5.9,20.8,4.5,1,0,0,4,3,12,28,194,67,53,7,62,420,0,33,879,91.56,MEDIUM,2,8.617647058823529,896.0,872.3
2016,12,Rohini,28.7495,77.0785,960000,102,9411.8,8,83.5,5.9,15.0,9.3,0,0,0,4,2,11,24,211,81,55,7,74,344,0,36,845,88.02,MEDIUM,2,8.284313725490197,879.0,873.3
2017,1,Rohini,28.7495,77.0785,960000,102,9411.8,8,83.5,5.9,14.3,19.4,0,0,0,1,3,11,15,207,43,39,7,52,585,0,34,996,103.75,HIGH,3,9.764705882352942,845.0,906.7
2017,2,Rohini,28.7495,77.0785,960000,102,9411.8,8,83.5,5.9,17.8,18.5,0,0,0,1,3,10,16,177,44,41,7,53,536,0,26,913,95.1,HIGH,3,8.950980392156863,996.0,918.0
2017,3,Rohini,28.7495,77.0785,960000,102,9411.8,8,83.5,5.9,24.1,15.9,1,0,0,1,3,11,14,196,57,43,7,57,623,0,36,1047,109.06,HIGH,3,10.264705882352942,913.0,985.3
2017,4,Rohini,28.7495,77.0785,960000,102,9411.8,8,83.5,5.9,30.7,7.6,1,1,0,2,3,11,18,211,53,45,8,64,571,0,32,1016,105.83,HIGH,3,9.96078431372549,1047.0,992.0
2017,5,Rohini,28.7495,77.0785,960000,102,9411.8,8,83.5,5.9,35.9,18.0,0,1,0,2,3,14,17,253,64,50,9,73,725,0,39,1247,129.9,HIGH,3,12.22549019607843,1016.0,1103.3
2017,6,Rohini,28.7495,77.0785,960000,102,9411.8,8,83.5,5.9,38.3,58.1,0,1,0,2,3,13,16,246,58,46,7,57,676,0,33,1155,120.31,HIGH,3,11.323529411764708,1247.0,1139.3
